RCPT_YR,CGG_NM,STDG_NM,STDG_CD,LOTNO_SE_NM,MNO,SNO,BLDG_USG,LAND_AREA,ARCH_AREA,THING_AMT,CTRT_DAY,ARCH_YR,RGHT_SE,RTRCN_DAY,DCLR_SE,OPBIZ_RESTAGNT_SGG_NM
2025,동작구,사당동,10700,,,,단독다가구,126.0,197.85,171694,20250501,1994,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,109.0,217.88,197000,20250502,2015,,,중개거래,"서울 동작구, 서울 서초구"
2025,동작구,노량진동,10100,,,,단독다가구,99.0,109.19,180000,20250503,1993,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,126.0,196.32,236000,20250508,1991,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,75.0,201.53,74000,20250508,1997,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,151.0,65.14,197900,20250509,1960,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,112.0,57.85,200000,20250510,1969,,,중개거래,서울 동작구
2025,동작구,대방동,10800,,,,단독다가구,109.0,209.37,125268,20250512,1995,,,직거래,
2025,동작구,사당동,10700,,,,단독다가구,142.0,298.15,130000,20250512,1996,,,중개거래,서울 서초구
2025,동작구,노량진동,10100,,,,단독다가구,86.0,39.67,181000,20250512,1988,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,119.0,149.58,226000,20250513,1992,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,90.0,46.94,185000,20250513,1978,,,중개거래,서울 동작구
2025,동작구,사당동,10700,,,,단독다가구,93.0,145.57,85000,20250514,1986,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,165.0,230.76,260000,20250516,1991,,,중개거래,서울 동작구
2025,동작구,상도동,10200,,,,단독다가구,136.0,202.72,193300,20250516,1965,,,중개거래,서울 동작구
2025,동작구,노량진동,10100,,,,단독다가구,145.0,211.05,235000,20250517,1989,,,중개거래,"서울 동작구, 서울 마포구"
2025,동작구,상도동,10200,,,,단독다가구,142.0,154.37,170000,20250517,1983,,,직거래,
