_prptDivCd,_pvctTrgtYn,alcYn,apslEvlAmt,apslPrcCtrsLowstBidRto,batcBidYn,bidDivCd,bidDivNm,bidMthodCd,bidMthodNm,bidPrgnNft,bldSqms,cltrBidBgngDt,cltrBidEndDt,cltrMngNo,cltrStatMngCd,cltrUsgLclsCtgrId,cltrUsgLclsCtgrNm,cltrUsgMclsCtgrId,cltrUsgMclsCtgrNm,cltrUsgSclsCtgrId,cltrUsgSclsCtgrNm,collbBidPsblYn,cptnMthodCd,cptnMthodNm,crtnYn,dspsMthodCd,dspsMthodNm,dtbtRqrEdtmCont,eltrGrprUseYn,evcRsbyTrgtCont,feeRate,frstBidPrc,frstCtrsLowstBidPrcRto,landSqms,lctnEmdNm,lctnSdnm,lctnSggnm,lowstBidPrcIndctCont,ltnoPnu,mdfcnDt,onbidCltrNm,onbidCltrno,onbidPbancNo,orgNm,pbctCdtnNo,pbctNo,pbctNsq,pbctStatCd,pbctStatNm,pbctsn,prptDivCd,prptDivNm,pvctTrgtYn,rdnmPnu,rentMthodNm,rentPerdCont,rqstOrgNm,subtBidPsblYn,thnlImgUrlAdr,totalamtUnpcDivCd,totalamtUnpcDivNm,twtmGthrBidPsblYn,usbdNft
0005,Y,N,4029000000,,N,0001,전자입찰,0001,최고가방식,,108.15,202606261000,202606261600,2026-0600-033697,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,36.98,마곡동,서울특별시,강서구,비공개,,20260622153308,서울특별시 강서구 마곡동 798-9 근린생활시설,2027832,892946,북부산신용협동조합,6045852,10073427,4,0009,수의계약가능,,0005,기타일반재산,Y,,,,,Y,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17031438&atchSn=1&hashCrpsNo=OGOCLDNLPKHEOAPBOHLLPIPECKMNMOPMLIKPOFGFMGMBMJAJMJIHLLCOEKKMNFFB&downloadImageKind=THNL_NM,0001,총액,N,4
0005,Y,N,1598000000,,N,0001,전자입찰,0001,최고가방식,,68.66,202606251500,202606251555,2026-0600-033577,0005,10000,부동산,10200,주거용건물,10206,다세대주택,N,0001,일반경쟁,N,0001,매각,,N,공고기관,,,,54.97,반포동,서울특별시,서초구,1100000000,1165010700000850010,20260619170611,서울특별시 서초구 반포동 85-10 다세대주택,2027504,892710,은평신용협동조합,6044679,10072855,5,0009,수의계약가능,,0005,기타일반재산,Y,1165031210040200016700000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17030893&atchSn=1&hashCrpsNo=NKABAHLCGIOKKEPEKBFMEAGKCIDHEJJFHGMDCKOLFPJJNCKOCAAENOFEHPCKFCOA&downloadImageKind=THNL_NM,0001,총액,N,5
0005,Y,N,1224000000,,Y,0001,전자입찰,0001,최고가방식,,18.36,202606241100,202606241600,2026-0500-026418,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,5.81,거여동,서울특별시,송파구,646000000,,20260519085515,서울특별시 송파구 거여동 293-1 세신훼밀리타운 116호 근린생활시설,2013500,887707,수협은행,5991065,10061983,9,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17009671&atchSn=2&hashCrpsNo=AGNMKLFIFHFHNNENNJEGOAGEPKKEPDFECBPFKFAKKCMOLEHOOBOBPHMONIABEMON&downloadImageKind=THNL_NM,0001,총액,N,9
0005,Y,N,0,,Y,0001,전자입찰,0001,최고가방식,,22.16,202606160900,202606231800,2026-0100-099465,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0002,임대,,Y,낙찰자,,,,,가락동,서울특별시,송파구,10552080,1171010700006000000,20260615091515,서울특별시 송파구 가락동 600 가락몰 업무동 5층 011-1호 근린생활시설,1966133,891692,서울특별시농수산식품공사,6037199,10070471,1,0009,수의계약가능,,0005,기타일반재산,Y,1171020000060100093200000,변동형 임대,5년,,Y,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16785765&atchSn=1&hashCrpsNo=NKFBPNAOOILOHHNJKMGIIOHOAJJIGBAHOIOEEEFJKLGOCMNIABEPGPGEHLDHADII&downloadImageKind=THNL_NM,0001,총액,N,6
0005,Y,N,2752000000,,N,0001,전자입찰,0001,최고가방식,,403.32,202606231000,202606231600,2024-1200-090587,0005,10000,부동산,10200,주거용건물,10206,다세대주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,수유동,서울특별시,강북구,1506300000,1130510300004720069,20260521110824,서울특별시 강북구 수유동 472-69 다세대주택,1841976,888265,주식회사 무궁화신탁,5996129,10063040,7,0009,수의계약가능,,0005,기타일반재산,Y,1130541243020100007500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=15661995&atchSn=1&hashCrpsNo=HFIOHMBDOEADIEMFIAKNDCEIHDLCNJLNNGEIKFEGPMFGGAMCLCDDMDBABBAFGGHL&downloadImageKind=THNL_NM,0001,총액,N,11
0005,Y,N,2380000000,,N,0001,전자입찰,0001,최고가방식,,26.095,202606231000,202606231600,2026-0400-023208,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,서초동,서울특별시,서초구,1517796000,1165010800013270034,20260430174756,서울특별시 서초구 서초동 1327-34 제1층 제102호 근린생활시설,2007268,885290,우리자산신탁 주식회사,5962075,10056542,7,0009,수의계약가능,,0005,기타일반재산,Y,1165041630260100001200000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17000596&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,7
0005,Y,N,4300000000,,N,0001,전자입찰,0001,최고가방식,,41.0392,202606231000,202606231600,2026-0400-023210,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,서초동,서울특별시,서초구,2742237000,1165010800013270034,20260430174756,서울특별시 서초구 서초동 1327-34 제1층 제103호 근린생활시설,2007273,885290,우리자산신탁 주식회사,5962076,10056542,7,0009,수의계약가능,,0005,기타일반재산,Y,1165041630260100001200000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17000629&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,7
0005,Y,N,3350000000,,N,0001,전자입찰,0001,최고가방식,,35.948,202606231000,202606231600,2026-0400-023211,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,서초동,서울특별시,서초구,2136393000,1165010800013270034,20260430174756,서울특별시 서초구 서초동 1327-34 제1층 제108호 근린생활시설,2007274,885290,우리자산신탁 주식회사,5962074,10056542,7,0009,수의계약가능,,0005,기타일반재산,Y,1165041630260100001200000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17000598&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,7
0005,Y,N,6029369960,,N,0001,전자입찰,0001,최고가방식,,362.66,202606221000,202606221700,2026-0400-021712,0005,10000,부동산,10200,주거용건물,10204,단독주택,N,0001,일반경쟁,N,0001,매각,,N,매수인,,,,764,평창동,서울특별시,종로구,4372500000,,20260424162937,서울특별시 종로구 평창동 560-6 단독주택,2003891,884279,신영부동산신탁(주),5947890,10054268,8,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16995048&atchSn=3&hashCrpsNo=BLGPAMLLCDFNJJIBBCNHDBLOIACCNMMLNILOGBFEIHCNHMNFLNNPBEDHGJHINLND&downloadImageKind=THNL_NM,0001,총액,Y,8
0005,Y,N,171000000,,N,0001,전자입찰,0001,최고가방식,,42.88,202606221000,202606221600,2026-0500-028045,0005,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,방학동,서울특별시,도봉구,109000000,,20260526180123,서울특별시 도봉구 방학동 724-39 제2층 제202호 도시형생활주택,2016886,888822,우리자산신탁 주식회사,5998747,10064179,7,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17013616&atchSn=1&hashCrpsNo=KMEDKMCOAOPHGJABJEADFNPBFOHNEAEFIKGDINBCDNDNCFOFKEJFGIBNEPOPAMLB&downloadImageKind=THNL_NM,0001,총액,N,7
0005,Y,N,398000000,,N,0001,전자입찰,0001,최고가방식,,27.27,202606221100,202606221600,2026-0600-030134,0005,10000,부동산,10200,주거용건물,10208,도시형생활주택,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,15.87,연희동,서울특별시,서대문구,220000000,,20260604091948,서울특별시 서대문구 연희동 218-11 더연희힐 1005호 도시형생활주택,2020612,889985,수협은행,6015992,10066769,3,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17019820&atchSn=1&hashCrpsNo=KKJPAHOIHPHNIFELIHKDIJEMOFPGDMNGLNLFHHDIMGLABFNNIHPEHGOIJDHPCAOJ&downloadImageKind=THNL_NM,0001,총액,N,3
0005,Y,N,1140000000,,N,0001,전자입찰,0001,최고가방식,,132.4,202606221000,202606221200,2026-0400-018186,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,122130000,,20260407170546,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 012호 판매시설,1996048,879834,신한자산신탁 주식회사,5916579,10047940,23,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982516&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,23
0005,Y,N,1010000000,,N,0001,전자입찰,0001,최고가방식,,118.13,202606221000,202606221200,2026-0400-018188,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,108990000,,20260407170546,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 009호 판매시설,1996050,879834,신한자산신탁 주식회사,5916578,10047940,23,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982514&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,23
0005,Y,N,950000000,,N,0001,전자입찰,0001,최고가방식,,110.71,202606221000,202606221200,2026-0400-018189,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,102150000,,20260407170547,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 007호 판매시설,1996051,879834,신한자산신탁 주식회사,5916577,10047940,23,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982513&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,23
0005,Y,N,2383000000,,N,0001,전자입찰,0001,최고가방식,,106.378,202606191000,202606191700,2025-0800-059262,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,17.2773,논현동,서울특별시,강남구,1471500000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 3층 에프302호 근린생활시설,1920012,889496,교보자산신탁(주),6012957,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359026&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,1611000000,,N,0001,전자입찰,0001,최고가방식,,68.86,202606191000,202606191700,2025-0800-059264,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,11.1849,논현동,서울특별시,강남구,994800000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 2층 에프202호 근린생활시설,1920014,889496,교보자산신탁(주),6012958,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359024&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,4787000000,,N,0001,전자입찰,0001,최고가방식,,184.12,202606191000,202606191700,2025-0800-059265,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,29.9036,논현동,서울특별시,강남구,2956000000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 2층 에프201호 근린생활시설,1920015,889496,교보자산신탁(주),6012959,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359023&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,5746000000,,N,0001,전자입찰,0001,최고가방식,,107.8,202606191000,202606191700,2025-0800-059266,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,17.5088,논현동,서울특별시,강남구,3548100000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 1층 에프103호 근린생활시설,1920016,889496,교보자산신탁(주),6012960,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359022&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,2317000000,,N,0001,전자입찰,0001,최고가방식,,37.8,202606191000,202606191700,2025-0800-059267,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,6.1413,논현동,서울특별시,강남구,1430700000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 1층 에프102호 근린생활시설,1920017,889496,교보자산신탁(주),6012961,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359021&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,1638000000,,N,0001,전자입찰,0001,최고가방식,,78.77,202606191000,202606191700,2025-0800-059269,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,12.7936,논현동,서울특별시,강남구,1011500000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 지1층 엘101호 근린생활시설,1920019,889496,교보자산신탁(주),6012962,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359018&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,1811000000,,N,0001,전자입찰,0001,최고가방식,,126.675,202606191000,202606191700,2025-0800-059270,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,20.5743,논현동,서울특별시,강남구,1118300000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 지2층 비202호 근린생활시설,1920020,889496,교보자산신탁(주),6012963,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359017&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,2643000000,,N,0001,전자입찰,0001,최고가방식,,184.82,202606191000,202606191700,2025-0800-059271,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,Y,0001,일반경쟁,N,0001,매각,,N,매수자,,,,30.018,논현동,서울특별시,강남구,1632000000,,20260529171023,서울특별시 강남구 봉은사로 123 에이동 지2층 비201호 근린생활시설,1920021,889496,교보자산신탁(주),6012964,10065686,6,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16359015&atchSn=1&hashCrpsNo=CJEDFMLLKPMMOLHHGOMABBLGBPKHHMKEJEEIFPOMDHNFLMEMAHALLMILILGBCONH&downloadImageKind=THNL_NM,0001,총액,N,17
0005,Y,N,,,N,0001,전자입찰,0001,최고가방식,,45.4611,202606191400,202606191700,2026-0600-029532,0005,10000,부동산,10300,상가용및업무용건물,10311,업무시설,Y,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,7.2885,오류동,서울특별시,구로구,280000000,1153010800000310280,20260604090427,서울특별시 구로구 오류동 31-280 외 1 구로예미지어반코어 제12층 제1208호 업무시설,2019543,889692,주식회사 무궁화신탁,6013981,10066126,10,0009,수의계약가능,,0005,기타일반재산,Y,1153030000280500023300000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17018550&atchSn=1&hashCrpsNo=CLCPFDNCJDNNEOPEKHHAPMBLNIFMMEPPEEOOMKIAOABINJLDHEDEPPMGNMLPLKCC&downloadImageKind=THNL_NM,0001,총액,N,10
0005,Y,N,1580000000,,N,0001,전자입찰,0001,최고가방식,,84.997,202606051500,202606182359,2026-0500-025608,0005,10000,부동산,10200,주거용건물,10201,아파트,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,,가양동,서울특별시,강서구,1580000000,,20260605114023,서울특별시 강서구 가양동 1500 109동 1802호 아파트,2011768,890293,한국임업진흥원,6018672,10067495,1,0009,수의계약가능,,0005,기타일반재산,Y,,,,,Y,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=17005891&atchSn=2&hashCrpsNo=JJOLJGPGKLFFDBICOCHONGFJMFJIKNNOFLEGMMOANJIDJDBKDLKKNGAKDJDJBJKL&downloadImageKind=THNL_NM,0001,총액,N,2
0005,Y,N,17607000000,,Y,0001,전자입찰,0001,최고가방식,,39.54,202606181000,202606181700,2023-0900-052520,0005,10000,부동산,10300,상가용및업무용건물,10301,근린생활시설,N,0001,일반경쟁,N,0001,매각,,N,매수자,,,,14.53,암사동,서울특별시,강동구,10587500000,1174010700005070004,20260521172131,서울특별시 강동구 암사동 507-4 101호 근린생활시설,1708269,888446,코리아신탁주식회사,5996721,10063379,9,0009,수의계약가능,,0005,기타일반재산,Y,1174031240010400002500000,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=14271174&atchSn=1&hashCrpsNo=MCHGJPDIBBMOIBMGGCLHFGIAHOJHEJFIMAJNKGEILHONKOEGDPPFLABJADIGPEBP&downloadImageKind=THNL_NM,0001,총액,N,35
0005,Y,N,857000000,,N,0001,전자입찰,0001,최고가방식,,102.86,202606181000,202606181200,2026-0400-018185,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,97740000,,20260407151937,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 015호 판매시설,1996047,879846,신한자산신탁 주식회사,5916476,10047895,22,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982517&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,22
0005,Y,N,581000000,,N,0001,전자입찰,0001,최고가방식,,73.41,202606181000,202606181200,2026-0400-018187,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,67680000,,20260407151937,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 010호 판매시설,1996049,879846,신한자산신탁 주식회사,5916475,10047895,22,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982515&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,22
0005,Y,N,821000000,,N,0001,전자입찰,0001,최고가방식,,98.59,202606181000,202606181200,2026-0400-018190,0005,10000,부동산,10300,상가용및업무용건물,10304,판매시설,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,구로동,서울특별시,구로구,90900000,,20260407151937,서울특별시 구로구 구로동 3-25번지 신도림테크노마트 10층 006호 판매시설,1996052,879846,신한자산신탁 주식회사,5916474,10047895,22,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16982512&atchSn=1&hashCrpsNo=LFEDHMEAIMPBEHHBAPJOLDBMJABDLCNBCKOJEAHONJCCAHBLKAJCMLLGACMKOGFE&downloadImageKind=THNL_NM,0001,총액,N,22
0005,Y,N,,,N,0001,전자입찰,0001,최고가방식,,,202606101700,202606161700,2023-0500-028696,0005,10000,부동산,10100,토지,10106,잡종지,N,0002,제한경쟁,N,0002,임대,,Y,낙찰자,,,,262.5,과해동,서울특별시,강서구,65022140,,20260610153606,서울특별시 강서구 과해동 676 김포공항 직원 주차장,1677110,891164,한국공항공사 김포공항,6025593,10069129,1,0009,수의계약가능,,0005,기타일반재산,Y,,변동형 임대,3년,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=13928091&atchSn=1&hashCrpsNo=AMFFJBNKJDFCAAEPEOFCKJKLNHKBDDBLONKJIIOCJPLIJNLELNIKEPDIMHDAPADP&downloadImageKind=THNL_NM,0001,총액,N,4
0005,Y,N,389000000,,N,0001,전자입찰,0001,최고가방식,,28.49,202606161400,202606161600,2025-0500-029744,0005,10000,부동산,10200,주거용건물,10206,다세대주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,상도1동,서울특별시,동작구,248000000,,20260604170617,서울특별시 동작구 상도1동 324-3 다세대주택 상도뜰안애 101호,1884172,890122,신한자산신탁 주식회사,6017720,10067153,4,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16068096&atchSn=1&hashCrpsNo=FNMOAJLCLHCOHMMEPCNOBMMFAMJAMFEMEBBEJCIEOPCPKFGFJOGBFOEAFDOKCPFD&downloadImageKind=THNL_NM,0001,총액,N,10
0005,Y,N,391000000,,N,0001,전자입찰,0001,최고가방식,,29.45,202606161400,202606161600,2025-0500-029745,0005,10000,부동산,10200,주거용건물,10206,다세대주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,상도1동,서울특별시,동작구,250000000,,20260604170617,서울특별시 동작구 상도1동 324-3 다세대주택 상도뜰안애 102호,1884175,890122,신한자산신탁 주식회사,6017721,10067153,4,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16068102&atchSn=1&hashCrpsNo=FNMOAJLCLHCOHMMEPCNOBMMFAMJAMFEMEBBEJCIEOPCPKFGFJOGBFOEAFDOKCPFD&downloadImageKind=THNL_NM,0001,총액,N,10
0005,Y,N,440000000,,N,0001,전자입찰,0001,최고가방식,,29.77,202606161400,202606161600,2025-0500-029746,0005,10000,부동산,10200,주거용건물,10206,다세대주택,N,0001,일반경쟁,N,0001,매각,,N,낙찰자,,,,,상도1동,서울특별시,동작구,249600000,,20260604170617,서울특별시 동작구 상도1동 324-3 다세대주택 상도뜰안애 103호,1884179,890122,신한자산신탁 주식회사,6017722,10067153,4,0009,수의계약가능,,0005,기타일반재산,Y,,,,,N,https://www.onbid.co.kr/op/cm/syc/filemng/filemngprcs/FileMngPrcsController/dnldFile.do?atchFileLstNo=16068103&atchSn=1&hashCrpsNo=FNMOAJLCLHCOHMMEPCNOBMMFAMJAMFEMEBBEJCIEOPCPKFGFJOGBFOEAFDOKCPFD&downloadImageKind=THNL_NM,0001,총액,N,10
